name,tenured_total,ind_tenured,ind_men_tenured,ind_women_tenured,asian_tenured,asian_men_tenured,asian_women_tenured,black_tenured,black_men_tenured,black_women_tenured,his_tenured,his_men_tenured,his_women_tenured,pi_tenured,pi_men_tenured,pi_women_tenured,white_tenured,white_men_tenured,white_women_tenured,multi_tenured,multi_men_tenured,multi_women_tenured,unknown_tenured,unknown_men_tenured,unknown_women_tenured,student_total,ind_student,ind_men_student,ind_women_student,asian_student,asian_men_student,asian_women_student,black_student,black_men_student,black_women_student,his_student,his_men_student,his_women_student,pi_student,pi_men_student,pi_women_student,white_student,white_men_student,white_women_student,multi_student,multi_men_student,multi_women_student,unknown_student,unknown_men_student,unknown_women_student
Texarkana College,40,0,0,0,0,0,0,3,1,2,2,1,1,0,0,0,34,10,24,1,1,0,0,0,0,4250,30,15,15,52,28,24,900,263,637,332,143,189,4,3,1,2655,1052,1603,188,72,116,58,17,41
Texas A & M International University,69,0,0,0,15,10,5,1,1,0,23,17,6,0,0,0,29,19,10,0,0,0,0,0,0,6799,3,2,1,21,10,11,26,19,7,6454,2530,3924,1,0,1,133,57,76,21,11,10,20,9,11
Texas A & M University-College Station,1591,5,3,2,282,221,61,55,33,22,99,69,30,0,0,0,1108,822,286,6,5,1,24,19,5,53065,137,81,56,3683,2090,1593,1585,726,859,12369,6239,6130,54,25,29,32736,17149,15587,1658,834,824,81,47,34
Texas A & M University-Commerce,139,1,1,0,18,14,4,10,6,4,8,6,2,0,0,0,100,60,40,1,0,1,1,1,0,8494,47,20,27,145,71,74,1865,764,1101,1767,679,1088,15,6,9,3898,1516,2382,575,249,326,66,40,26
Texas A & M University-Corpus Christi,158,2,2,0,14,10,4,4,4,0,23,14,9,0,0,0,112,72,40,2,1,1,1,0,1,10174,17,5,12,261,114,147,544,234,310,5118,1975,3143,3,2,1,3624,1578,2046,188,79,109,200,97,103
Texas A & M University-Kingsville,169,2,2,0,26,22,4,6,6,0,26,18,8,0,0,0,106,70,36,0,0,0,1,1,0,6785,11,5,6,57,30,27,350,232,118,5053,2437,2616,10,5,5,1014,567,447,32,16,16,16,10,6
Texas A & M University-System Office,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas A&M University-Central Texas,9,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,8,5,3,0,0,0,0,0,0,1940,8,3,5,53,26,27,516,190,326,454,174,280,11,5,6,813,357,456,61,22,39,21,11,10
Texas A&M University-San Antonio,40,0,0,0,4,4,0,1,0,1,4,3,1,0,0,0,31,12,19,0,0,0,0,0,0,5409,13,8,5,64,32,32,307,142,165,3900,1456,2444,7,3,4,953,432,521,109,46,63,18,10,8
Texas A&M University-Texarkana,28,0,0,0,2,2,0,1,1,0,1,0,1,0,0,0,24,14,10,0,0,0,0,0,0,1610,13,4,9,22,12,10,228,60,168,243,99,144,3,2,1,963,378,585,67,31,36,46,26,20
Texas Barber College,,,,,,,,,,,,,,,,,,,,,,,,,,550,0,0,0,1,1,0,419,363,56,112,93,19,0,0,0,18,12,6,0,0,0,0,0,0
Texas Beauty College,,,,,,,,,,,,,,,,,,,,,,,,,,49,0,0,0,40,4,36,1,0,1,4,0,4,0,0,0,4,0,4,0,0,0,0,0,0
Texas Chiropractic College Foundation Inc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas Christian University,324,1,0,1,26,19,7,10,4,6,9,7,2,0,0,0,278,179,99,0,0,0,0,0,0,9011,74,31,43,284,103,181,490,218,272,1214,497,717,20,10,10,6354,2521,3833,36,17,19,121,58,63
Texas College,,,,,,,,,,,,,,,,,,,,,,,,,,983,3,2,1,1,1,0,863,497,366,76,50,26,2,2,0,32,26,6,0,0,0,1,1,0
Texas College of Cosmetology-Abilene,,,,,,,,,,,,,,,,,,,,,,,,,,73,0,0,0,1,0,1,6,2,4,26,1,25,0,0,0,40,2,38,0,0,0,0,0,0
Texas College of Cosmetology-Lubbock,,,,,,,,,,,,,,,,,,,,,,,,,,58,0,0,0,1,0,1,4,0,4,31,2,29,0,0,0,22,0,22,0,0,0,0,0,0
Texas College of Cosmetology-San Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,63,0,0,0,0,0,0,5,2,3,28,3,25,0,0,0,30,2,28,0,0,0,0,0,0
Texas Health and Science University,,,,,,,,,,,,,,,,,,,,,,,,,,17,0,0,0,3,1,2,0,0,0,2,1,1,0,0,0,2,1,1,0,0,0,3,1,2
Texas Health School,,,,,,,,,,,,,,,,,,,,,,,,,,122,0,0,0,3,2,1,55,4,51,34,2,32,1,1,0,26,5,21,2,0,2,0,0,0
Texas Healthtech Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas Lutheran University,47,0,0,0,1,0,1,1,1,0,2,1,1,0,0,0,42,23,19,0,0,0,1,1,0,1359,3,1,2,9,5,4,141,106,35,459,214,245,1,0,1,692,296,396,7,0,7,42,25,17
Texas Southern University,188,0,0,0,28,18,10,113,67,46,4,3,1,0,0,0,25,15,10,0,0,0,0,0,0,7967,52,23,29,130,62,68,6300,2518,3782,535,233,302,6,2,4,104,59,45,150,54,96,0,0,0
Texas Southmost College,,,,,,,,,,,,,,,,,,,,,,,,,,6216,1,0,1,30,19,11,8,5,3,5858,2481,3377,0,0,0,193,104,89,12,5,7,76,21,55
Texas State Technical College,,,,,,,,,,,,,,,,,,,,,,,,,,12717,43,33,10,80,58,22,804,587,217,6959,4064,2895,15,11,4,4089,3224,865,109,74,35,616,420,196
Texas State University,514,1,0,1,38,27,11,17,8,9,49,26,23,0,0,0,353,201,152,4,4,0,24,18,6,34180,86,40,46,757,342,415,3333,1405,1928,12755,5224,7531,53,22,31,15717,6876,8841,1204,498,706,91,41,50
Texas Tech University,758,3,2,1,107,83,24,23,14,9,53,33,20,1,1,0,563,400,163,2,2,0,0,0,0,30737,102,57,45,756,442,314,1890,1068,822,8511,4352,4159,35,19,16,17069,9078,7991,562,295,267,201,116,85
Texas Tech University Health Sciences Center,149,0,0,0,28,18,10,1,1,0,9,8,1,0,0,0,111,74,37,0,0,0,0,0,0,1597,20,2,18,82,17,65,128,19,109,307,55,252,0,0,0,415,60,355,0,0,0,639,76,563
Texas Tech University Health Sciences Center-El Paso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas Tech University System Administration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas Wesleyan University,79,0,0,0,5,3,2,1,1,0,5,3,2,0,0,0,66,31,35,2,2,0,0,0,0,1674,10,6,4,20,7,13,270,157,113,516,195,321,4,2,2,495,214,281,105,43,62,33,21,12
Texas Woman's University,218,1,0,1,23,10,13,9,1,8,6,2,4,2,1,1,175,45,130,2,2,0,0,0,0,10310,33,5,28,905,129,776,1766,152,1614,3051,366,2685,6,0,6,3990,545,3445,375,52,323,98,13,85
The Art Institute of Austin,,,,,,,,,,,,,,,,,,,,,,,,,,638,9,3,6,11,3,8,142,93,49,224,138,86,7,6,1,220,131,89,0,0,0,17,12,5
The Art Institute of Houston,,,,,,,,,,,,,,,,,,,,,,,,,,1096,7,6,1,40,26,14,368,175,193,372,195,177,11,8,3,214,106,108,0,0,0,29,15,14
The Art Institute of San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,747,11,6,5,7,4,3,128,71,57,388,222,166,8,6,2,184,81,103,2,1,1,9,7,2
The College of Health Care Professions-Austin,,,,,,,,,,,,,,,,,,,,,,,,,,372,0,0,0,3,0,3,63,9,54,211,29,182,2,0,2,73,8,65,11,1,10,8,1,7
The College of Health Care Professions-Dallas,,,,,,,,,,,,,,,,,,,,,,,,,,56,2,0,2,1,0,1,18,3,15,26,3,23,0,0,0,7,1,6,2,0,2,0,0,0
The College of Health Care Professions-Fort Worth,,,,,,,,,,,,,,,,,,,,,,,,,,503,1,0,1,18,1,17,64,7,57,215,22,193,1,0,1,184,29,155,12,1,11,8,1,7
The College of Health Care Professions-McAllen Campus,,,,,,,,,,,,,,,,,,,,,,,,,,384,1,0,1,0,0,0,0,0,0,376,72,304,0,0,0,6,1,5,0,0,0,1,0,1
The College of Health Care Professions-Northwest,,,,,,,,,,,,,,,,,,,,,,,,,,1402,7,0,7,24,5,19,440,34,406,624,58,566,4,1,3,218,25,193,32,2,30,53,4,49
The College of Health Care Professions-San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,335,0,0,0,4,0,4,34,12,22,206,39,167,1,0,1,78,20,58,7,1,6,5,1,4
The College of Health Care Professions-South San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The College of Health Care Professions-Southwest Houston,,,,,,,,,,,,,,,,,,,,,,,,,,440,1,0,1,6,2,4,135,19,116,244,41,203,1,0,1,25,6,19,5,0,5,23,2,21
The Culinary School of Fort Worth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Healthcare Institute,,,,,,,,,,,,,,,,,,,,,,,,,,90,0,0,0,4,0,4,27,2,25,43,3,40,0,0,0,13,2,11,0,0,0,3,1,2
The King's University,,,,,,,,,,,,,,,,,,,,,,,,,,400,7,3,4,17,11,6,42,17,25,67,28,39,3,2,1,242,107,135,20,8,12,2,1,1
The Recording Conservatory of Austin,,,,,,,,,,,,,,,,,,,,,,,,,,43,0,0,0,1,1,0,6,5,1,6,5,1,0,0,0,30,27,3,0,0,0,0,0,0
The Salon Professional Academy-Georgetown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Salon Professional Academy-Lewisville,,,,,,,,,,,,,,,,,,,,,,,,,,97,0,0,0,5,0,5,10,0,10,13,0,13,1,0,1,63,1,62,5,0,5,0,0,0
The University of Texas at Arlington,464,4,3,1,129,102,27,17,9,8,23,18,5,0,0,0,279,200,79,0,0,0,2,2,0,33307,94,36,58,3783,1790,1993,4924,1509,3415,9138,3563,5575,54,23,31,12095,4477,7618,1191,472,719,663,239,424
The University of Texas at Austin,1514,4,1,3,155,113,42,60,34,26,90,55,35,0,0,0,1178,823,355,13,5,8,0,0,0,40492,61,37,24,8581,4370,4211,1632,627,1005,9312,4067,5245,55,26,29,16832,7920,8912,1474,672,802,362,185,177
The University of Texas at Dallas,393,0,0,0,114,93,21,5,2,3,12,12,0,1,1,0,247,192,55,5,5,0,5,4,1,18470,35,20,15,5704,3032,2672,1072,535,537,3367,1820,1547,37,23,14,6333,3983,2350,782,449,333,382,185,197
The University of Texas at El Paso,353,0,0,0,54,40,14,4,4,0,102,66,36,0,0,0,186,136,50,4,3,1,0,0,0,21341,15,6,9,158,69,89,532,293,239,17811,8008,9803,28,18,10,1275,653,622,186,89,97,87,47,40
The University of Texas at San Antonio,443,4,3,1,91,75,16,19,11,8,78,43,35,0,0,0,243,172,71,1,1,0,5,3,2,26444,49,27,22,1479,723,756,2404,1055,1349,14549,7079,7470,52,30,22,6274,3480,2794,905,450,455,196,102,94
The University of Texas at Tyler,133,1,1,0,14,11,3,8,4,4,4,4,0,0,0,0,106,63,43,0,0,0,0,0,0,7440,23,11,12,281,146,135,689,277,412,1475,696,779,6,5,1,4344,1887,2457,311,139,172,145,83,62
The University of Texas Health Science Center at Houston,267,0,0,0,26,22,4,5,5,0,13,8,5,0,0,0,161,97,64,1,1,0,5,4,1,709,0,0,0,134,30,104,90,15,75,218,33,185,0,0,0,230,30,200,23,4,19,6,0,6
The University of Texas Health Science Center at San Antonio,238,0,0,0,39,29,10,4,4,0,27,13,14,0,0,0,163,119,44,0,0,0,5,3,2,807,3,3,0,69,19,50,31,12,19,358,108,250,1,1,0,291,89,202,29,9,20,18,6,12
The University of Texas MD Anderson Cancer Center,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,3,0,3,87,26,61,35,14,21,105,29,76,2,1,1,70,19,51,0,0,0,2,0,2
The University of Texas Medical Branch at Galveston,215,0,0,0,51,33,18,5,3,2,16,11,5,0,0,0,135,97,38,1,1,0,0,0,0,733,0,0,0,114,29,85,58,18,40,161,29,132,4,1,3,336,40,296,23,5,18,27,7,20
The University of Texas of the Permian Basin,51,0,0,0,7,6,1,0,0,0,5,2,3,0,0,0,39,27,12,0,0,0,0,0,0,6065,24,11,13,168,78,90,320,146,174,2832,1199,1633,10,4,6,2294,953,1341,114,42,72,196,99,97
The University of Texas Rio Grande Valley,439,2,1,1,81,61,20,13,11,2,103,51,52,0,0,0,217,162,55,13,12,1,6,4,2,24220,4,1,3,291,146,145,112,56,56,22163,9616,12547,11,5,6,601,304,297,75,38,37,369,164,205
The University of Texas System Office,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Vocational Nursing Institute Inc,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,0,0,0,0,6,0,6,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
Tint School of Makeup and Cosmetology-Dallas,,,,,,,,,,,,,,,,,,,,,,,,,,123,0,0,0,1,0,1,53,1,52,53,1,52,0,0,0,8,0,8,0,0,0,4,0,4
Tint School of Makeup and Cosmetology-Irving,,,,,,,,,,,,,,,,,,,,,,,,,,104,2,0,2,1,0,1,39,1,38,45,1,44,0,0,0,13,0,13,0,0,0,1,0,1
Toni & Guy Hairdressing Academy-Plano,,,,,,,,,,,,,,,,,,,,,,,,,,226,4,0,4,12,2,10,15,0,15,30,4,26,0,0,0,159,12,147,0,0,0,6,1,5
Tonsorial Arts Barber College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Transformation Institute of Cosmetology,,,,,,,,,,,,,,,,,,,,,,,,,,42,1,0,1,1,0,1,1,0,1,18,1,17,0,0,0,17,0,17,0,0,0,4,0,4
Trend Barber College,,,,,,,,,,,,,,,,,,,,,,,,,,38,0,0,0,0,0,0,34,29,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Trend Barber College,,,,,,,,,,,,,,,,,,,,,,,,,,92,0,0,0,0,0,0,80,68,12,8,7,1,0,0,0,4,4,0,0,0,0,0,0,0
Tri-State Cosmetology Institute,,,,,,,,,,,,,,,,,,,,,,,,,,175,0,0,0,0,0,0,6,0,6,126,8,118,0,0,0,17,1,16,4,1,3,22,0,22
Trinity University,176,1,0,1,12,7,5,7,4,3,17,10,7,0,0,0,137,84,53,0,0,0,2,1,1,2395,7,3,4,165,77,88,95,49,46,497,218,279,0,0,0,1337,624,713,109,54,55,51,24,27
Trinity Valley Community College,,,,,,,,,,,,,,,,,,,,,,,,,,4449,14,8,6,25,12,13,724,410,314,108,72,36,5,1,4,2617,1002,1615,902,338,564,51,28,23
Tulsa Welding School-Houston,,,,,,,,,,,,,,,,,,,,,,,,,,1177,12,10,2,8,8,0,385,349,36,415,390,25,0,0,0,292,279,13,36,33,3,28,27,1
Tyler Junior College,,,,,,,,,,,,,,,,,,,,,,,,,,11649,124,48,76,196,96,100,2379,957,1422,2529,1057,1472,29,14,15,6251,2477,3774,0,0,0,103,45,58
UCAS Univeristy of Cosmetology Arts & Sciences-La Joya,,,,,,,,,,,,,,,,,,,,,,,,,,60,0,0,0,0,0,0,0,0,0,60,1,59,0,0,0,0,0,0,0,0,0,0,0,0
UCAS University of Cosemtology Arts & Sciences-McAllen,,,,,,,,,,,,,,,,,,,,,,,,,,156,0,0,0,0,0,0,4,0,4,146,2,144,0,0,0,6,0,6,0,0,0,0,0,0
UCAS University of Cosmetology Arts & Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,26,0,0,0,0,0,0,1,0,1,24,2,22,0,0,0,1,0,1,0,0,0,0,0,0
UCAS University of Cosmetology Arts & Sciences-Harlingen,,,,,,,,,,,,,,,,,,,,,,,,,,105,0,0,0,0,0,0,20,0,20,77,4,73,0,0,0,8,0,8,0,0,0,0,0,0
UCAS University of Cosmetology Arts & Sciences-San Antonio 410,,,,,,,,,,,,,,,,,,,,,,,,,,60,0,0,0,0,0,0,15,4,11,42,4,38,1,0,1,2,0,2,0,0,0,0,0,0
Universal Technical Institute of Texas Inc.,,,,,,,,,,,,,,,,,,,,,,,,,,1518,8,6,2,24,23,1,207,199,8,692,667,25,6,5,1,427,404,23,102,93,9,52,49,3
Universal Technical Institute-Dallas Fort Worth,,,,,,,,,,,,,,,,,,,,,,,,,,1167,10,10,0,22,22,0,110,107,3,459,443,16,1,1,0,442,419,23,97,93,4,26,25,1
University of Dallas,85,1,0,1,2,1,1,0,0,0,5,3,2,0,0,0,74,56,18,3,1,2,0,0,0,1450,9,4,5,80,32,48,24,17,7,329,138,191,1,0,1,888,418,470,43,26,17,24,6,18
University of Houston,748,1,1,0,157,109,48,29,19,10,61,33,28,1,1,0,493,355,138,5,3,2,0,0,0,37215,42,21,21,8285,4338,3947,3717,1682,2035,12781,6077,6704,68,46,22,8965,4893,4072,1232,630,602,587,264,323
University of Houston-Clear Lake,151,0,0,0,23,17,6,7,4,3,6,1,5,0,0,0,113,70,43,2,2,0,0,0,0,5798,15,4,11,368,182,186,453,125,328,2269,721,1548,5,3,2,2359,894,1465,170,66,104,68,41,27
University of Houston-Downtown,164,1,0,1,28,19,9,14,4,10,12,7,5,0,0,0,106,56,50,2,2,0,0,0,0,12407,36,12,24,1102,587,515,2439,814,1625,5923,2142,3781,19,8,11,1958,884,1074,139,64,75,142,61,81
University of Houston-System Administration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Houston-Victoria,67,0,0,0,18,14,4,1,1,0,7,3,4,1,1,0,33,18,15,0,0,0,0,0,0,3273,5,3,2,210,96,114,527,183,344,1301,415,886,4,2,2,1067,387,680,82,25,57,21,6,15
University of Mary Hardin-Baylor,60,0,0,0,5,3,2,0,0,0,0,0,0,0,0,0,53,26,27,0,0,0,1,1,0,3333,26,7,19,57,17,40,497,233,264,702,231,471,10,5,5,1863,631,1232,95,34,61,55,24,31
University of North Texas,609,1,1,0,99,70,29,23,12,11,37,23,14,0,0,0,413,280,133,5,4,1,18,14,4,31448,92,41,51,1914,946,968,4101,1823,2278,7682,3522,4160,33,19,14,14130,6911,7219,1929,894,1035,277,172,105
University of North Texas at Dallas,14,0,0,0,4,3,1,1,0,1,3,2,1,0,0,0,6,1,5,0,0,0,0,0,0,2687,4,1,3,46,23,23,837,252,585,1414,448,966,2,1,1,281,114,167,51,15,36,24,10,14
University of North Texas Health Science Center,70,1,1,0,17,15,2,1,1,0,1,1,0,0,0,0,49,34,15,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
University of North Texas System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Phoenix-Texas,,,,,,,,,,,,,,,,,,,,,,,,,,1374,3,0,3,7,6,1,357,161,196,276,142,134,15,5,10,166,113,53,31,14,17,495,329,166
University of St Thomas,76,0,0,0,4,2,2,2,2,0,7,3,4,0,0,0,57,37,20,3,3,0,1,0,1,1816,4,0,4,205,77,128,113,40,73,810,274,536,3,0,3,433,215,218,49,18,31,43,21,22
University of Texas Health Science Center at Tyler,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
University of Texas Southwestern Medical Center,259,0,0,0,59,46,13,3,2,1,7,5,2,0,0,0,186,142,44,1,1,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,
University of the Incarnate Word,133,0,0,0,9,5,4,4,1,3,27,14,13,0,0,0,92,44,48,0,0,0,0,0,0,5994,17,9,8,124,51,73,416,195,221,3354,1160,2194,21,11,10,1161,504,657,105,50,55,447,169,278
Valley Grande Institute for Academic Studies,,,,,,,,,,,,,,,,,,,,,,,,,,276,0,0,0,0,0,0,2,1,1,272,40,232,0,0,0,2,0,2,0,0,0,0,0,0
Vernon College,,,,,,,,,,,,,,,,,,,,,,,,,,3005,22,8,14,65,26,39,238,78,160,719,248,471,2,2,0,1847,646,1201,95,34,61,17,8,9
Vet Tech Institute of Houston,,,,,,,,,,,,,,,,,,,,,,,,,,191,1,0,1,2,1,1,16,1,15,70,8,62,1,0,1,57,6,51,11,0,11,33,2,31
Victoria Beauty College Inc,,,,,,,,,,,,,,,,,,,,,,,,,,113,0,0,0,0,0,0,15,2,13,67,10,57,0,0,0,28,1,27,3,1,2,0,0,0
Victoria College,50,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,48,17,31,0,0,0,0,0,0,3962,11,1,10,77,38,39,212,69,143,1816,572,1244,1,1,0,1788,646,1142,50,17,33,7,3,4
Vista College,,,,,,,,,,,,,,,,,,,,,,,,,,4701,53,15,38,35,15,20,1304,404,900,1879,642,1237,17,5,12,1193,381,812,105,41,64,112,32,80
Vista College-Online,,,,,,,,,,,,,,,,,,,,,,,,,,565,10,1,9,2,1,1,192,36,156,143,27,116,2,0,2,144,28,116,24,5,19,48,12,36
Vogue College of Cosmetology,,,,,,,,,,,,,,,,,,,,,,,,,,113,0,0,0,5,0,5,6,2,4,90,7,83,0,0,0,12,0,12,0,0,0,0,0,0
Vogue College of Cosmetology-McAllen,,,,,,,,,,,,,,,,,,,,,,,,,,234,0,0,0,0,0,0,6,3,3,187,10,177,0,0,0,37,2,35,4,0,4,0,0,0
Vogue College of Cosmetology-San Antonio Fredericksburg,,,,,,,,,,,,,,,,,,,,,,,,,,94,12,2,10,0,0,0,6,1,5,44,1,43,0,0,0,32,1,31,0,0,0,0,0,0
Vogue International Academy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wade College,,,,,,,,,,,,,,,,,,,,,,,,,,151,1,0,1,5,0,5,69,13,56,36,9,27,0,0,0,33,2,31,6,0,6,1,1,0
Wade Gordon Hairdressing Academy,,,,,,,,,,,,,,,,,,,,,,,,,,93,0,0,0,1,0,1,0,0,0,37,2,35,0,0,0,50,1,49,5,0,5,0,0,0
Wade Gordon Hairdressing Academy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wade Gordon Hairdressing Academy-Lubbock,,,,,,,,,,,,,,,,,,,,,,,,,,52,1,0,1,0,0,0,4,0,4,17,3,14,0,0,0,30,2,28,0,0,0,0,0,0
Wayland Baptist University,,,,,,,,,,,,,,,,,,,,,,,,,,3561,29,21,8,75,37,38,605,292,313,1123,482,641,33,22,11,1364,720,644,152,81,71,135,81,54
Weatherford College,,,,,,,,,,,,,,,,,,,,,,,,,,6357,49,25,24,74,24,50,167,72,95,1147,436,711,8,2,6,4558,1758,2800,167,64,103,86,34,52
West Coast University-Dallas,,,,,,,,,,,,,,,,,,,,,,,,,,608,3,0,3,106,36,70,173,26,147,122,6,116,1,0,1,172,23,149,29,3,26,2,0,2
West Texas A & M University,111,3,3,0,11,7,4,1,1,0,3,2,1,0,0,0,92,62,30,0,0,0,1,0,1,7394,33,16,17,129,50,79,356,193,163,2106,855,1251,7,5,2,4297,1822,2475,206,82,124,126,63,63
Western Technical College,,,,,,,,,,,,,,,,,,,,,,,,,,489,2,1,1,23,3,20,39,37,2,330,187,143,1,0,1,76,55,21,8,5,3,10,7,3
Western Technical College,,,,,,,,,,,,,,,,,,,,,,,,,,1042,2,2,0,5,5,0,53,48,5,783,669,114,3,2,1,168,168,0,14,11,3,14,7,7
Western Texas College,,,,,,,,,,,,,,,,,,,,,,,,,,2250,14,10,4,76,52,24,116,75,41,708,363,345,1,0,1,1223,581,642,54,26,28,0,0,0
Wharton County Junior College,,,,,,,,,,,,,,,,,,,,,,,,,,7050,16,10,6,808,403,405,908,395,513,2847,1190,1657,15,7,8,2364,1082,1282,88,30,58,4,2,2
Wiley College,,,,,,,,,,,,,,,,,,,,,,,,,,1323,3,0,3,1,1,0,1079,390,689,64,36,28,2,0,2,31,17,14,0,0,0,37,16,21
William Edge Institute,,,,,,,,,,,,,,,,,,,,,,,,,,28,0,0,0,0,0,0,5,0,5,14,3,11,0,0,0,9,1,8,0,0,0,0,0,0
Yahweh Beauty Academy,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,0,0,2,0,2,24,2,22,4,0,4,0,0,0,3,0,3,0,0,0,1,0,1
